,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
916,8,76,1917.889,0,123,118,0.655314097,0.344685903
917,8,77,2471.071,0,93,99,0.736153322,0.263846678
918,8,78,2157.019,0,128,123,0.573995772,0.426004228
919,8,79,2608.648,0,104,93,0.656976744,0.343023256
920,8,80,5953.334,0,123,120,0.67531792,0.32468208
921,8,81,1816.584,1,123,133,0.235654232,0.764345768
922,8,82,1597.207,0,93,85,0.607149872,0.392850128
923,8,83,2356.35,1,58,63,0.15217946,0.84782054
924,8,84,1568.646,0,70,63,0.646469021,0.353530979
925,8,85,1684.202,0,83,93,0.688214369,0.311785631
926,8,86,1487.091,0,93,101,0.639019687,0.360980313
927,8,87,1492.972,0,80,93,0.606626371,0.393373629
928,8,88,1482.492,0,93,83,0.547732222,0.452267778
929,8,89,1957.235,1,85,93,0.478394318,0.521605682
930,8,90,1489.436,1,93,103,0.334763922,0.665236078
931,8,91,1604.745,0,93,80,0.691956757,0.308043243
932,8,92,1681.695,0,91,93,0.615032025,0.384967975
933,8,93,1654.863,1,123,132,0.358344069,0.641655931
934,8,94,1608.159,0,77,63,0.627206704,0.372793296
935,8,95,1337.638,0,93,88,0.659863438,0.340136562
936,8,96,2440.471,1,113,123,0.503393389,0.496606611
937,8,97,1575.245,0,132,123,0.636421478,0.363578522
938,8,98,2015.823,0,63,77,0.674386692,0.325613308
939,8,99,2109.254,0,101,93,0.474098257,0.525901743
940,8,100,1834.646,0,124,123,0.697978658,0.302021342
941,8,101,1710.672,0,130,123,0.694776929,0.305223071
942,8,102,1792.779,0,122,123,0.650536355,0.349463645
943,8,103,1716.701,0,61,63,0.684750469,0.315249531
944,8,104,1792.024,0,133,123,0.69892882,0.30107118
945,8,105,3222.881,0,123,122,0.588165161,0.411834839
946,8,106,1853.679,0,88,93,0.725604359,0.274395641
947,8,107,1256.672,0,123,124,0.594930739,0.405069261
948,8,108,1255.339,0,123,130,0.654826582,0.345173418
949,8,109,1437.843,0,93,91,0.686294759,0.313705241
950,8,110,1549.129,0,123,113,0.677357229,0.322642771
951,8,111,1246.492,0,120,123,0.579440486,0.420559514
952,8,112,1726.535,1,51,63,0.503316392,0.496683608
953,8,113,1176.152,0,106,93,0.677460973,0.322539027
954,8,114,1661.268,1,93,106,0.413125409,0.586874591
955,8,115,1511.403,0,103,93,0.670063091,0.329936909
956,8,116,1570.601,0,63,51,0.690766775,0.309233225
957,8,117,1476.527,0,63,58,0.678245918,0.321754082
958,8,118,1724.697,0,63,61,0.625154049,0.374845951
959,8,119,1499.084,0,63,70,0.643421815,0.356578185
960,9,0,1934.475,0,63,42,0.624260355,0.375739645
961,9,1,1540.831,0,126,123,0.447278912,0.552721088
962,9,2,1175.848,1,123,129,0.442371021,0.557628979
963,9,3,1182.059,1,116,123,0.488423374,0.511576626
964,9,4,1396.51,1,131,123,0.398773006,0.601226994
965,9,5,1930.006,1,65,63,0.59939302,0.40060698
966,9,6,1308.294,1,95,93,0.444305382,0.555694618
967,9,7,1036.766,1,63,81,0.507246377,0.492753623
968,9,8,1449.936,0,123,125,0.424528302,0.575471698
969,9,9,1058.787,1,63,72,0.379906617,0.620093383
970,9,10,1717.17,0,127,123,0.645259939,0.354740061
971,9,11,1076.954,1,93,90,0.483353921,0.516646079
972,9,12,1352.932,0,123,117,0.485961123,0.514038877
973,9,13,1215.279,1,123,126,0.457627119,0.542372881
974,9,14,1333.758,1,63,49,0.507281553,0.492718447
975,9,15,1361.499,1,82,93,0.67281106,0.32718894
976,9,16,1991.731,0,109,93,0.529600804,0.470399196
977,9,17,1165.253,1,90,93,0.443548387,0.556451613
978,9,18,1295.232,1,72,63,0.452747253,0.547252747
979,9,19,1256.585,0,117,123,0.495412844,0.504587156
980,9,20,1705.955,1,123,131,0.523647759,0.476352241
981,9,21,1967.892,0,63,56,0.701832317,0.298167683
982,9,22,1166.65,0,96,93,0.323846421,0.676153579
983,9,23,1645.865,0,93,82,0.604852686,0.395147314
984,9,24,1589.229,0,129,123,0.606722689,0.393277311
985,9,25,2286.502,1,123,116,0.440438871,0.559561129
986,9,26,1508.455,1,123,127,0.486315789,0.513684211
987,9,27,1655.83,1,63,65,0.479007634,0.520992366
988,9,28,1218.214,1,40,63,0.456087147,0.543912853
989,9,29,1249.66,1,42,63,0.473903967,0.526096033
990,9,30,2072.901,1,47,63,0.417307692,0.582692308
991,9,31,2098.476,1,63,40,0.557661927,0.442338073
992,9,32,2318.618,0,63,47,0.701870187,0.298129813
993,9,33,1977.603,0,125,123,0.446308725,0.553691275
994,9,34,2210.398,0,93,96,0.62077597,0.37922403
995,9,35,2364.363,1,56,63,0.330477356,0.669522644
996,9,36,2040.86,1,93,109,0.602272727,0.397727273
997,9,37,1994.293,1,93,95,0.678191489,0.321808511
998,9,38,1529.798,1,49,63,0.606666667,0.393333333
999,9,39,2425.836,0,81,63,0.511214953,0.488785047
1000,9,40,1300.872,0,45,63,0.485955056,0.514044944
1001,9,41,1054.751,0,123,115,0.462395543,0.537604457
1002,9,42,1106.469,0,119,123,0.619637863,0.380362137
1003,9,43,1347.055,1,93,104,0.477958237,0.522041763
1004,9,44,2228.3,1,68,63,0.617021277,0.382978723
1005,9,45,2428.003,0,118,123,0.393393393,0.606606607
1006,9,46,1249.481,1,77,93,0.438256659,0.561743341
1007,9,47,1192.81,1,93,98,0.414746544,0.585253456
1008,9,48,1595.585,0,63,45,0.514869888,0.485130112
1009,9,49,2120.993,0,114,123,0.555758684,0.444241316
1010,9,50,1511.851,1,63,54,0.47972973,0.52027027
1011,9,51,1884.494,0,121,123,0.427868852,0.572131148
1012,9,52,2066.95,1,115,123,0.354399009,0.645600991
1013,9,53,2003.251,1,54,63,0.586387435,0.413612565
1014,9,54,1867.288,1,99,93,0.518737673,0.481262327
1015,9,55,2675.363,1,87,93,0.485815603,0.514184397
1016,9,56,1946.074,0,107,93,0.437254902,0.562745098
1017,9,57,1418.258,1,123,114,0.481981982,0.518018018
1018,9,58,1381.159,1,79,63,0.414110429,0.585889571
1019,9,59,3053.123,1,63,86,0.667420814,0.332579186
1020,9,60,1265.693,0,98,93,0.298932384,0.701067616
1021,9,61,1815.269,1,123,128,0.558983666,0.441016334
1022,9,62,1339.931,0,84,63,0.587020649,0.412979351
1023,9,63,1271.036,0,93,79,0.430317848,0.569682152
1024,9,64,1844.011,1,63,75,0.464143426,0.535856574
1025,9,65,1857.445,1,79,93,0.558394161,0.441605839
1026,9,66,1799.812,1,63,79,0.47689464,0.52310536
1027,9,67,1272.332,1,93,107,0.46275395,0.53724605
1028,9,68,1205.468,1,123,119,0.579207921,0.420792079
1029,9,69,1390.371,1,75,63,0.45320197,0.54679803
1030,9,70,1908.069,1,123,121,0.543925234,0.456074766
1031,9,71,1424.142,0,63,84,0.535087719,0.464912281
1032,9,72,1372.099,0,86,63,0.572243346,0.427756654
1033,9,73,2102.561,1,63,68,0.682368775,0.317631225
1034,9,74,4213.558,0,93,77,0.402105263,0.597894737
1035,9,75,1842.573,0,93,87,0.461397059,0.538602941
1036,9,76,1551.521,0,123,118,0.3878327,0.6121673
1037,9,77,1512.883,1,93,99,0.48245614,0.51754386
1038,9,78,1877.203,1,128,123,0.404371585,0.595628415
1039,9,79,2026.825,0,104,93,0.631955029,0.368044971
1040,9,80,2098.816,0,123,120,0.570391872,0.429608128
1041,9,81,3274.327,1,123,133,0.502581756,0.497418244
1042,9,82,1462.63,1,93,85,0.458695652,0.541304348
1043,9,83,1108.256,1,58,63,0.465449804,0.534550196
1044,9,84,1124.838,0,70,63,0.38790932,0.61209068
1045,9,85,1977.762,1,83,93,0.598435463,0.401564537
1046,9,86,2128.403,1,93,101,0.264173703,0.735826297
1047,9,87,1435.476,1,80,93,0.456479691,0.543520309
1048,9,88,1761.884,0,93,83,0.439271255,0.560728745
1049,9,89,1466.222,1,85,93,0.358148893,0.641851107
1050,9,90,1354.152,1,93,103,0.405405405,0.594594595
1051,9,91,1400.34,0,93,80,0.447004608,0.552995392
1052,9,92,1141.456,1,91,93,0.445378151,0.554621849
1053,9,93,1343.439,0,123,132,0.370517928,0.629482072
1054,9,94,1688.372,0,77,63,0.566311713,0.433688287
1055,9,95,1452.339,1,93,88,0.432372506,0.567627494
1056,9,96,1166.344,1,113,123,0.343283582,0.656716418
1057,9,97,1931.579,0,132,123,0.409433962,0.590566038
1058,9,98,4314.135,0,63,77,0.732954545,0.267045455
1059,9,99,1508.253,0,101,93,0.662265462,0.337734538
1060,9,100,1795.056,0,124,123,0.631147541,0.368852459
1061,9,101,1577.658,0,130,123,0.62250185,0.37749815
1062,9,102,1424.673,1,122,123,0.374538745,0.625461255
1063,9,103,3135.489,0,61,63,0.570007651,0.429992349
1064,9,104,1865.355,0,133,123,0.623718887,0.376281113
1065,9,105,1991.438,0,123,122,0.565982405,0.434017595
1066,9,106,2118.678,1,88,93,0.348600509,0.651399491
1067,9,107,1691.866,0,123,124,0.562594268,0.437405732
1068,9,108,2304.968,1,123,130,0.590755898,0.409244102
1069,9,109,1434.476,1,93,91,0.375056815,0.624943185
1070,9,110,1629.369,0,123,113,0.616144975,0.383855025
1071,9,111,1102.14,1,120,123,0.396788991,0.603211009
1072,9,112,1199.066,1,51,63,0.285285285,0.714714715
1073,9,113,1727.324,1,106,93,0.403418803,0.596581197
1074,9,114,1306.924,1,93,106,0.430096051,0.569903949
1075,9,115,1751.975,1,103,93,0.655123675,0.344876325
1076,9,116,1602.222,1,63,51,0.628774423,0.371225577
1077,9,117,3075.759,1,63,58,0.402730375,0.597269625
1078,9,118,2489.889,1,63,61,0.48757764,0.51242236
1079,9,119,3025.539,1,63,70,0.442713107,0.557286893
1080,10,0,3736.991,0,63,42,0.442528992,0.557471008
1081,10,1,1653.211,0,126,123,0.547889896,0.452110104
1082,10,2,8416.123,1,123,129,0.48819743,0.51180257
1083,10,3,2071.994,1,116,123,0.496868907,0.503131093
1084,10,4,1730.19,0,131,123,0.537838672,0.462161328
1085,10,5,2771.217,1,65,63,0.440162203,0.559837797
1086,10,6,2459.204,1,95,93,0.493866471,0.506133529
1087,10,7,2078.841,1,63,81,0.437893721,0.562106279
1088,10,8,2362.94,1,123,125,0.474107495,0.525892505
1089,10,9,2434.135,1,63,72,0.495593319,0.504406681
1090,10,10,1757.168,1,127,123,0.601983003,0.398016997
1091,10,11,5145.206,1,93,90,0.451060537,0.548939463
1092,10,12,1340.961,0,123,117,0.51902834,0.48097166
1093,10,13,3698.658,0,123,126,0.542311185,0.457688815
1094,10,14,1507.605,0,63,49,0.548158635,0.451841365
1095,10,15,1235.475,1,82,93,0.429822355,0.570177645
1096,10,16,1457.088,0,109,93,0.575657895,0.424342105
1097,10,17,2494.292,1,90,93,0.445139131,0.554860869
1098,10,18,2932.98,0,72,63,0.5403306,0.4596694
1099,10,19,2451.452,1,117,123,0.448607491,0.551392509
1100,10,20,5389.64,1,123,131,0.450799608,0.549200392
1101,10,21,2740.613,0,63,56,0.611461237,0.388538763
1102,10,22,4739.92,0,96,93,0.632897152,0.367102848
1103,10,23,2034.764,0,93,82,0.639739236,0.360260764
1104,10,24,2222.526,0,129,123,0.596308017,0.403691983
1105,10,25,1637.05,0,123,116,0.559019906,0.440980094
1106,10,26,3165.539,1,123,127,0.510153677,0.489846323
1107,10,27,2209.962,0,63,65,0.644819929,0.355180071
1108,10,28,1653.95,1,40,63,0.508026408,0.491973592
1109,10,29,1436.418,1,42,63,0.339808664,0.660191336
1110,10,30,1456.691,1,47,63,0.411817465,0.588182535
1111,10,31,1329.32,0,63,40,0.575563359,0.424436641
1112,10,32,1237.902,0,63,47,0.564832678,0.435167322
1113,10,33,4309.021,0,125,123,0.459319055,0.540680945
1114,10,34,2360.907,1,93,96,0.537395455,0.462604545
1115,10,35,2633.718,1,56,63,0.510369561,0.489630439
1116,10,36,2069.533,1,93,109,0.467041065,0.532958935
1117,10,37,1541.861,0,93,95,0.628966967,0.371033033
1118,10,38,2597.874,1,49,63,0.550336486,0.449663514
1119,10,39,2669.501,0,81,63,0.573002374,0.426997626
1120,10,40,2336.691,1,45,63,0.500764312,0.499235688
1121,10,41,2502.564,0,123,115,0.533039268,0.466960732
1122,10,42,3873.099,1,119,123,0.474299005,0.525700995
1123,10,43,2825.664,1,93,104,0.51849989,0.48150011
1124,10,44,3008.745,1,68,63,0.567675108,0.432324892
1125,10,45,1636.23,0,118,123,0.540611932,0.459388068
1126,10,46,1155.548,1,77,93,0.368220742,0.631779258
1127,10,47,3214.475,0,93,98,0.546708742,0.453291258
1128,10,48,3052.139,0,63,45,0.474352986,0.525647014
1129,10,49,2458.186,1,114,123,0.444040502,0.555959498
1130,10,50,5171.365,0,63,54,0.481810833,0.518189167
1131,10,51,3510.092,0,121,123,0.506483942,0.493516058
1132,10,52,3211.647,1,115,123,0.39631101,0.60368899
1133,10,53,1058.044,1,54,63,0.360965238,0.639034762
1134,10,54,5221.032,0,99,93,0.593222875,0.406777125
1135,10,55,3255.794,1,87,93,0.504228745,0.495771255
1136,10,56,1430.463,0,107,93,0.587769413,0.412230587
1137,10,57,1610.642,0,123,114,0.569650301,0.430349699
1138,10,58,2074.197,1,79,63,0.433406541,0.566593459
1139,10,59,1262.237,1,63,86,0.294055534,0.705944466
1140,10,60,2945.857,0,98,93,0.559829453,0.440170547
1141,10,61,7351.654,1,123,128,0.524064103,0.475935897
1142,10,62,2482.427,0,84,63,0.555006041,0.444993959
1143,10,63,1291.324,0,93,79,0.573522549,0.426477451
1144,10,64,2356.395,1,63,75,0.467492726,0.532507274
1145,10,65,1330.587,0,79,93,0.551248812,0.448751188
1146,10,66,2264.505,1,63,79,0.447187548,0.552812452
1147,10,67,2100.158,1,93,107,0.440180796,0.559819204
1148,10,68,1496.276,0,123,119,0.4990024,0.5009976
1149,10,69,3162.217,0,75,63,0.536208734,0.463791266
1150,10,70,1574.379,0,123,121,0.642291925,0.357708075
1151,10,71,2115.252,1,63,84,0.405995132,0.594004868
1152,10,72,2816.294,0,86,63,0.578617909,0.421382091
1153,10,73,2438.37,1,63,68,0.401004354,0.598995646
1154,10,74,1997.502,0,93,77,0.649088079,0.350911921
1155,10,75,1385.691,0,93,87,0.548890927,0.451109073
1156,10,76,5441.257,1,123,118,0.394911555,0.605088445
1157,10,77,3678.106,1,93,99,0.471688889,0.528311111
1158,10,78,2843.507,0,128,123,0.57812881,0.42187119
1159,10,79,1709.499,0,104,93,0.667253907,0.332746093
1160,10,80,3448.474,1,123,120,0.506082293,0.493917707
1161,10,81,2001.147,1,123,133,0.416344881,0.583655119
1162,10,82,2892.033,0,93,85,0.624874742,0.375125258
1163,10,83,1321.444,1,58,63,0.430521947,0.569478053
1164,10,84,2314.263,0,70,63,0.541700705,0.458299295
1165,10,85,6228.2,0,83,93,0.419729704,0.580270296
1166,10,86,1066.489,1,93,101,0.40150156,0.59849844
1167,10,87,1764.032,1,80,93,0.478202998,0.521797002
1168,10,88,1403.79,0,93,83,0.631785839,0.368214161
1169,10,89,1236.143,0,85,93,0.611021488,0.388978512
1170,10,90,1200.47,1,93,103,0.342153065,0.657846935
1171,10,91,1443.762,0,93,80,0.632027955,0.367972045
1172,10,92,1816.375,1,91,93,0.518044958,0.481955042
1173,10,93,2130.63,1,123,132,0.455092964,0.544907036
1174,10,94,6347.843,0,77,63,0.585433547,0.414566453
1175,10,95,2640.37,0,93,88,0.524147699,0.475852301
1176,10,96,2216.961,1,113,123,0.457421289,0.542578711
1177,10,97,1285.889,0,132,123,0.477069011,0.522930989
1178,10,98,1833.967,1,63,77,0.503118487,0.496881513
1179,10,99,2042.111,1,101,93,0.461325241,0.538674759
1180,10,100,1562.155,0,124,123,0.605212629,0.394787371
1181,10,101,1721.177,0,130,123,0.562187697,0.437812303
1182,10,102,1232.152,0,122,123,0.586760788,0.413239212
1183,10,103,3342.02,0,61,63,0.60299191,0.39700809
1184,10,104,1865.652,0,133,123,0.595213669,0.404786331
1185,10,105,4279.312,0,123,122,0.48158845,0.51841155
1186,10,106,2332.379,1,88,93,0.458051566,0.541948434
1187,10,107,2874.983,0,123,124,0.510351951,0.489648049
1188,10,108,2588.425,1,123,130,0.428051091,0.571948909
1189,10,109,1532.4,1,93,91,0.530640669,0.469359331
1190,10,110,1241.75,0,123,113,0.585125628,0.414874372
1191,10,111,4626.554,0,120,123,0.562090249,0.437909751
1192,10,112,1099.336,1,51,63,0.304807246,0.695192754
1193,10,113,1693.148,0,106,93,0.546087665,0.453912335
1194,10,114,1188.2,1,93,106,0.296521574,0.703478426
1195,10,115,2188.882,0,103,93,0.504535372,0.495464628
1196,10,116,1153.027,0,63,51,0.652257257,0.347742743
1197,10,117,3372.397,0,63,58,0.500658155,0.499341845
1198,10,118,2141.581,1,63,61,0.173116778,0.826883222
1199,10,119,1306.07,1,63,70,0.290384615,0.709615385
1200,11,0,7205.983,0,63,42,0.597736067,0.402263933
1201,11,1,19998.593,0,126,123,0.515491366,0.484508634
1202,11,2,7137.775,1,123,129,0.463651254,0.536348746
1203,11,3,25257.305,0,116,123,0.324249871,0.675750129
1204,11,4,3362.208,0,131,123,0.631467994,0.368532006
1205,11,5,7017.678,0,65,63,0.678824709,0.321175291
1206,11,6,6164.984,1,95,93,0.674659935,0.325340065
1207,11,7,5119.36,1,63,81,0.538330494,0.461669506
1208,11,8,2237.529,0,123,125,0.610564554,0.389435446
1209,11,9,6762.067,0,63,72,0.459373846,0.540626154
1210,11,10,2311.99,0,127,123,0.74816861,0.25183139
1211,11,11,5385.946,0,93,90,0.476893452,0.523106548
1212,11,12,5013.436,0,123,117,0.533139184,0.466860816
1213,11,13,10141.241,1,123,126,0.748027444,0.251972556
1214,11,14,1752.273,0,63,49,0.654052246,0.345947754
1215,11,15,2370.396,1,82,93,0.494070223,0.505929777
1216,11,16,2708.692,0,109,93,0.791759196,0.208240804
1217,11,17,10099.824,1,90,93,0.53149179,0.46850821
1218,11,18,4645.418,0,72,63,0.598776787,0.401223213
1219,11,19,12998.986,1,117,123,0.515511809,0.484488191
1220,11,20,5211.954,0,123,131,0.553356121,0.446643879
1221,11,21,3743.349,0,63,56,0.599926323,0.400073677
1222,11,22,3109.717,0,96,93,0.542657561,0.457342439
1223,11,23,3173.591,0,93,82,0.449167103,0.550832897
1224,11,24,1860.656,0,129,123,0.570469733,0.429530267
1225,11,25,2084.243,0,123,116,0.751624392,0.248375608
1226,11,26,3787.501,1,123,127,0.508602459,0.491397541
1227,11,27,6420.634,0,63,65,0.51661116,0.48338884
1228,11,28,4208.008,1,40,63,0.521302213,0.478697787
1229,11,29,2605.177,1,42,63,0.53646435,0.46353565
1230,11,30,2968.402,1,47,63,0.475003317,0.524996683
1231,11,31,1895.45,0,63,40,0.524903757,0.475096243
1232,11,32,1802.158,0,63,47,0.607468743,0.392531257
1233,11,33,1937.962,0,125,123,0.660016862,0.339983138
1234,11,34,5061.215,0,93,96,0.536748664,0.463251336
1235,11,35,3229.779,1,56,63,0.542164442,0.457835558
1236,11,36,2795.056,1,93,109,0.626264724,0.373735276
1237,11,37,1881.78,0,93,95,0.553456734,0.446543266
1238,11,38,3240.899,1,49,63,0.438806902,0.561193098
1239,11,39,4477.226,0,81,63,0.717318199,0.282681801
1240,11,40,2687.762,1,45,63,0.453384173,0.546615827
1241,11,41,2689.618,0,123,115,0.754717279,0.245282721
1242,11,42,1769.454,0,119,123,0.650912694,0.349087306
1243,11,43,4536.286,0,93,104,0.710584364,0.289415636
1244,11,44,2743.343,1,68,63,0.475082993,0.524917007
1245,11,45,2843.907,1,118,123,0.456773673,0.543226327
1246,11,46,7210.607,1,77,93,0.280494278,0.719505722
1247,11,47,8377.961,1,93,98,0.353462664,0.646537336
1248,11,48,3886.863,0,63,45,0.584713098,0.415286902
1249,11,49,1763.849,0,114,123,0.670836295,0.329163705
1250,11,50,7303.895,1,63,54,0.455717202,0.544282798
1251,11,51,3534.082,1,121,123,0.533079509,0.466920491
1252,11,52,2148.839,1,115,123,0.51802847,0.48197153
1253,11,53,2791.337,1,54,63,0.552500539,0.447499461
1254,11,54,2028.795,0,99,93,0.693099295,0.306900705
1255,11,55,3088.72,1,87,93,0.588602654,0.411397346
1256,11,56,4853.714,0,107,93,0.597277119,0.402722881
1257,11,57,1864.535,0,123,114,0.682684293,0.317315707
1258,11,58,2078.99,0,79,63,0.734210512,0.265789488
1259,11,59,7112.402,1,63,86,0.234715631,0.765284369
1260,11,60,5146.265,0,98,93,0.722558148,0.277441852
1261,11,61,3957.137,1,123,128,0.393551229,0.606448771
1262,11,62,5605.633,0,84,63,0.533700446,0.466299554
1263,11,63,3858.917,0,93,79,0.704724169,0.295275831
1264,11,64,3866.477,1,63,75,0.513738138,0.486261862
1265,11,65,10090.541,0,79,93,0.686714884,0.313285116
1266,11,66,4324.304,1,63,79,0.421720422,0.578279578
1267,11,67,21413.362,1,93,107,0.489046562,0.510953438
1268,11,68,6232.021,0,123,119,0.523997225,0.476002775
1269,11,69,1966.864,0,75,63,0.516582679,0.483417321
1270,11,70,2071.327,0,123,121,0.718604651,0.281395349
1271,11,71,2515.235,1,63,84,0.178749616,0.821250384
1272,11,72,7100.414,0,86,63,0.487044095,0.512955905
1273,11,73,2024.837,0,63,68,0.687749502,0.312250498
1274,11,74,13906.224,0,93,77,0.452145215,0.547854785
1275,11,75,3782.858,1,93,87,0.629459038,0.370540962
1276,11,76,2844.036,0,123,118,0.828654573,0.171345427
1277,11,77,3896.436,0,93,99,0.695556771,0.304443229
1278,11,78,9063.275,0,128,123,0.47326849,0.52673151
1279,11,79,9224.087,0,104,93,0.642438871,0.357561129
1280,11,80,5934.043,0,123,120,0.694132911,0.305867089
1281,11,81,5620.092,1,123,133,0.292609994,0.707390006
1282,11,82,4725.86,0,93,85,0.629897534,0.370102466
1283,11,83,2458.088,0,58,63,0.648752483,0.351247517
1284,11,84,4713.656,0,70,63,0.420409366,0.579590634
1285,11,85,5889.694,0,83,93,0.520121292,0.479878708
1286,11,86,7370.666,1,93,101,0.513180899,0.486819101
1287,11,87,4335.509,1,80,93,0.60558,0.39442
1288,11,88,6086.482,0,93,83,0.603491272,0.396508728
1289,11,89,7796.757,1,85,93,0.66299169,0.33700831
1290,11,90,2339.991,1,93,103,0.479840886,0.520159114
1291,11,91,17110.889,1,93,80,0.497162092,0.502837908
1292,11,92,3283.169,1,91,93,0.491750141,0.508249859
1293,11,93,8189.443,1,123,132,0.67283426,0.32716574
1294,11,94,9023.685,0,77,63,0.752917421,0.247082579
1295,11,95,2890.884,0,93,88,0.818018236,0.181981764
1296,11,96,2341.412,1,113,123,0.550971415,0.449028585
1297,11,97,1701.515,0,132,123,0.468403125,0.531596875
1298,11,98,5335.534,1,63,77,0.617535069,0.382464931
1299,11,99,3426.286,1,101,93,0.520339615,0.479660385
1300,11,100,1762.008,0,124,123,0.537313433,0.462686567
1301,11,101,1917.575,0,130,123,0.630060528,0.369939472
1302,11,102,4289.202,0,122,123,0.60055264,0.39944736
1303,11,103,5466.972,1,61,63,0.517389847,0.482610153
1304,11,104,5389.663,0,133,123,0.613625084,0.386374916
1305,11,105,5505.255,0,123,122,0.588620485,0.411379515
1306,11,106,7281.303,1,88,93,0.742727201,0.257272799
1307,11,107,3460.741,0,123,124,0.852672235,0.147327765
1308,11,108,2174.413,0,123,130,0.678929168,0.321070832
1309,11,109,5571.987,0,93,91,0.578567687,0.421432313
1310,11,110,2261.369,0,123,113,0.758559903,0.241440097
1311,11,111,2294.443,0,120,123,0.705648327,0.294351673
1312,11,112,6211.309,1,51,63,0.578781223,0.421218777
1313,11,113,3827.236,0,106,93,0.689943489,0.310056511
1314,11,114,5168.678,1,93,106,0.563127657,0.436872343
1315,11,115,6455.771,0,103,93,0.623351485,0.376648515
1316,11,116,5957.186,1,63,51,0.440373914,0.559626086
1317,11,117,3704.989,1,63,58,0.508273129,0.491726871
1318,11,118,4106.09,1,63,61,0.527488495,0.472511505
1319,11,119,2312.514,1,63,70,0.446104589,0.553895411
1320,12,0,4133.502,0,63,42,0.626281804,0.373718196
1321,12,1,2344.901,0,126,123,0.464578994,0.535421006
1322,12,2,4172.514,0,123,129,0.602348993,0.397651007
1323,12,3,2683.681,1,116,123,0.350049164,0.649950836
1324,12,4,2372.649,0,131,123,0.537429413,0.462570587
1325,12,5,2718.971,1,65,63,0.491967149,0.508032851
1326,12,6,2275.609,0,95,93,0.511018748,0.488981252
1327,12,7,3663.207,1,63,81,0.490149088,0.509850912
1328,12,8,4535.443,0,123,125,0.509784736,0.490215264
1329,12,9,3811.3,1,63,72,0.466460409,0.533539591
1330,12,10,1867.991,0,127,123,0.556201464,0.443798536
1331,12,11,3144.909,0,93,90,0.390929053,0.609070947
1332,12,12,1893.776,0,123,117,0.572990071,0.427009929
1333,12,13,1612.25,0,123,126,0.501517586,0.498482414
1334,12,14,3018.789,0,63,49,0.648767863,0.351232137
1335,12,15,3229.221,0,82,93,0.465408062,0.534591938
1336,12,16,2085.74,0,109,93,0.668310074,0.331689926
1337,12,17,3047.369,0,90,93,0.445391226,0.554608774
1338,12,18,2189.348,0,72,63,0.504794001,0.495205999
1339,12,19,2105.953,0,117,123,0.431802437,0.568197563
1340,12,20,2914.924,0,123,131,0.516753738,0.483246262
1341,12,21,2821.451,0,63,56,0.553097345,0.446902655
1342,12,22,1907.541,0,96,93,0.43359363,0.56640637
1343,12,23,2266.263,0,93,82,0.503363181,0.496636819
1344,12,24,1622.718,0,129,123,0.684870639,0.315129361
1345,12,25,1739.322,0,123,116,0.475460305,0.524539695
1346,12,26,1307.09,0,123,127,0.554787393,0.445212607
1347,12,27,2422.374,1,63,65,0.394366197,0.605633803
1348,12,28,1741.762,1,40,63,0.301625625,0.698374375
1349,12,29,2127.148,1,42,63,0.46376252,0.53623748
1350,12,30,1678.147,0,47,63,0.647097451,0.352902549
1351,12,31,1387.816,0,63,40,0.55195552,0.44804448
1352,12,32,3761.125,0,63,47,0.460660337,0.539339663
1353,12,33,2172.223,0,125,123,0.555145116,0.444854884
1354,12,34,1835.106,0,93,96,0.680267834,0.319732166
1355,12,35,1694.167,0,56,63,0.661407426,0.338592574
1356,12,36,1639.164,0,93,109,0.66181374,0.33818626
1357,12,37,1822.856,0,93,95,0.723245376,0.276754624
1358,12,38,1955.912,0,49,63,0.514789224,0.485210776
1359,12,39,1829.862,0,81,63,0.706658497,0.293341503
1360,12,40,2394.368,1,45,63,0.529527567,0.470472433
1361,12,41,2603.083,0,123,115,0.544431756,0.455568244
1362,12,42,1765.114,0,119,123,0.625028123,0.374971877
1363,12,43,2620.021,1,93,104,0.428956835,0.571043165
1364,12,44,2092.026,0,68,63,0.488452657,0.511547343
1365,12,45,1375.603,0,118,123,0.584169378,0.415830622
1366,12,46,1931.041,0,77,93,0.429135058,0.570864942
1367,12,47,2155.306,1,93,98,0.518914882,0.481085118
1368,12,48,1245.369,0,63,45,0.60768374,0.39231626
1369,12,49,1689.232,1,114,123,0.481623804,0.518376196
1370,12,50,1911.731,0,63,54,0.630977433,0.369022567
1371,12,51,1341.89,0,121,123,0.605248086,0.394751914
1372,12,52,1148.135,0,115,123,0.607378437,0.392621563
1373,12,53,2136.489,1,54,63,0.410104782,0.589895218
1374,12,54,2217.437,0,99,93,0.703730439,0.296269561
1375,12,55,1448.725,0,87,93,0.61312942,0.38687058
1376,12,56,1879.483,0,107,93,0.457384887,0.542615113
1377,12,57,1172.7,0,123,114,0.603502063,0.396497937
1378,12,58,2866.332,0,79,63,0.488232183,0.511767817
1379,12,59,3222.912,0,63,86,0.570123942,0.429876058
1380,12,60,1398.012,0,98,93,0.496264376,0.503735624
1381,12,61,2513.735,0,123,128,0.471057884,0.528942116
1382,12,62,4561.14,1,84,63,0.410293724,0.589706276
1383,12,63,1761.128,0,93,79,0.456636022,0.543363978
